date,region,week_of_year,year,google_trends_grippe,google_trends_vaccin,google_trends_symptomes,google_trends_grippe_zscore,google_trends_vaccin_zscore,google_trends_symptomes_zscore,wiki_grippe_views,wiki_vaccination_views,wiki_grippe_views_zscore,wiki_vaccination_views_zscore,urgences_grippe,cas_sentinelles,ias_syndrome_grippal,taux_vaccination,population_totale,pct_65_plus,temperature,humidity,month,is_winter,is_autumn,urgences_grippe_lag1,urgences_grippe_lag2,urgences_grippe_lag3,urgences_grippe_lag4,urgences_grippe_lag8,urgences_grippe_lag12,cas_sentinelles_lag1,cas_sentinelles_lag2,cas_sentinelles_lag3,cas_sentinelles_lag4,cas_sentinelles_lag8,cas_sentinelles_lag12,ias_syndrome_grippal_lag1,ias_syndrome_grippal_lag2,ias_syndrome_grippal_lag3,ias_syndrome_grippal_lag4,ias_syndrome_grippal_lag8,ias_syndrome_grippal_lag12,wiki_grippe_views_lag1,wiki_grippe_views_lag2,wiki_grippe_views_lag3,wiki_grippe_views_lag4,wiki_grippe_views_lag8,wiki_grippe_views_lag12,wiki_vaccination_views_lag1,wiki_vaccination_views_lag2,wiki_vaccination_views_lag3,wiki_vaccination_views_lag4,wiki_vaccination_views_lag8,wiki_vaccination_views_lag12,urgences_grippe_ma3,urgences_grippe_ma4,urgences_grippe_ma8,cas_sentinelles_ma3,cas_sentinelles_ma4,cas_sentinelles_ma8,ias_syndrome_grippal_ma3,ias_syndrome_grippal_ma4,ias_syndrome_grippal_ma8,wiki_grippe_views_ma3,wiki_grippe_views_ma4,wiki_grippe_views_ma8,wiki_vaccination_views_ma3,wiki_vaccination_views_ma4,wiki_vaccination_views_ma8,urgences_per_100k,sentinelles_per_100k,temp_cold,temp_mild,temp_warm,humidity_high,flurisk,urgences_grippe_year_minus_2,urgences_grippe_year_minus_1,urgences_grippe_year_current,urgences_grippe_diff_n1_n2,urgences_grippe_diff_n_n1,urgences_grippe_diff_n_n2,urgences_grippe_ratio_n_n1,urgences_grippe_ratio_n_n2,urgences_grippe_mean_3years,urgences_grippe_std_3years,urgences_grippe_zscore_3years,cas_sentinelles_year_minus_2,cas_sentinelles_year_minus_1,cas_sentinelles_year_current,cas_sentinelles_diff_n1_n2,cas_sentinelles_diff_n_n1,cas_sentinelles_diff_n_n2,cas_sentinelles_ratio_n_n1,cas_sentinelles_ratio_n_n2,cas_sentinelles_mean_3years,cas_sentinelles_std_3years,cas_sentinelles_zscore_3years,ias_syndrome_grippal_year_minus_2,ias_syndrome_grippal_year_minus_1,ias_syndrome_grippal_year_current,ias_syndrome_grippal_diff_n1_n2,ias_syndrome_grippal_diff_n_n1,ias_syndrome_grippal_diff_n_n2,ias_syndrome_grippal_ratio_n_n1,ias_syndrome_grippal_ratio_n_n2,ias_syndrome_grippal_mean_3years,ias_syndrome_grippal_std_3years,ias_syndrome_grippal_zscore_3years,urgences_grippe_seasonal_anomaly,cas_sentinelles_seasonal_anomaly,urgences_grippe_epidemic_level,urgences_grippe_distance_to_epidemic,urgences_grippe_epidemic_probability,cas_sentinelles_epidemic_level,cas_sentinelles_distance_to_epidemic,cas_sentinelles_epidemic_probability,urgences_grippe_trend,urgences_grippe_trend_ratio,cas_sentinelles_trend,cas_sentinelles_trend_ratio
2023-07-24,Hauts-de-France,30,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999285714337,-0.6882470437169846,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-07-31,Hauts-de-France,31,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1365994787804126,-0.5773501858563045,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-08-07,Hauts-de-France,32,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1263146803434996,-0.99999950000025,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-08-14,Hauts-de-France,33,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.152331845625577,-0.6575958411133388,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-08-21,Hauts-de-France,34,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9722967304685524,-0.5773500691896951,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-08-28,Hauts-de-France,35,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1541677344277983,-1.1406465093648683,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-09-04,Hauts-de-France,36,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8510644537404759,-1.148753310402461,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-09-11,Hauts-de-France,37,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1547004939348087,-0.7559288745898898,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-09-18,Hauts-de-France,38,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.072221884277334,-1.0972900802167767,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-09-25,Hauts-de-France,39,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1476227338251939,-1.124313579613048,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-10-02,Hauts-de-France,40,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1542778753298613,-1.112760794386383,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-10-09,Hauts-de-France,41,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1305390279905942,-1.117597418777418,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-10-16,Hauts-de-France,42,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6,6000000,19.5,0.0,0.0,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,35.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1477077546616985,-1.106418947570174,0.0,-58.0,0.2484076433121019,0.0,-26.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-10-23,Hauts-de-France,43,2023,61.07692307692308,51.46153846153846,47.61538461538461,0.3953367711834253,1.1964401025049511,0.3808633029439661,0.0,0.0,0.0,0.0,72.0,29.0,0.7,40.6,6000000,19.5,0.0,0.0,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,9.0,9.666666666666666,7.25,3.625,0.2333333333333333,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4833333333333333,1,0,0,0,44.025,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.6454274003549448,1.6728562801583362,1.0,14.0,0.2484076433121019,1.0,3.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-10-30,Hauts-de-France,44,2023,70.0,53.15384615384615,54.23076923076923,0.707748493302034,1.2920526617240211,0.6967335845001762,0.0,0.0,0.0,0.0,65.0,33.0,0.6,40.6,6000000,19.5,0.0,0.0,10,0,1,72.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.666666666666664,34.25,17.125,20.666666666666668,15.5,7.75,0.4333333333333333,0.3249999999999999,0.1624999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,0.5499999999999999,1,0,0,0,42.775,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8803081353758907,1.131606449211672,1.0,7.0,0.2484076433121019,2.0,7.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-11-06,Hauts-de-France,45,2023,75.53846153846153,54.07692307692308,54.38461538461539,0.9016592173756532,1.344204966752605,0.7040794050014835,0.0,0.0,0.0,0.0,69.0,37.0,0.67,40.6,6000000,19.5,0.0,0.0,11,0,1,65.0,72.0,0.0,0.0,0.0,0.0,33.0,29.0,0.0,0.0,0.0,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.66666666666667,51.5,25.75,33.0,24.75,12.375,0.6566666666666666,0.4925,0.24625,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.6166666666666666,1,0,0,0,43.65,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.457509000405953,2.9752316812722364,1.0,11.0,0.2484076433121019,3.0,11.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-11-13,Hauts-de-France,46,2023,75.0,52.15384615384615,58.15384615384615,0.8828067858684959,1.235554331276389,0.8840520072835099,0.0,0.0,0.0,0.0,88.0,24.0,0.52,40.6,6000000,19.5,0.0,0.0,11,0,1,69.0,65.0,72.0,0.0,0.0,0.0,37.0,33.0,29.0,0.0,0.0,0.0,0.67,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,73.5,36.75,31.333333333333332,30.75,15.375,0.5966666666666667,0.6225,0.31125,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666666666,0.3999999999999999,1,0,0,0,41.775,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.7697784604279014,0.39712815432801907,3.0,30.0,0.2484076433121019,0.0,-2.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-11-20,Hauts-de-France,47,2023,82.23076923076923,56.15384615384615,60.23076923076923,1.1359680089646098,1.461547653066918,0.9832205840511572,0.0,0.0,0.0,0.0,82.0,30.0,0.61,40.6,6000000,19.5,0.0,0.0,11,0,1,88.0,69.0,65.0,72.0,0.0,0.0,24.0,37.0,33.0,29.0,0.0,0.0,0.52,0.67,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66666666666667,76.0,47.0,30.333333333333332,31.0,19.125,0.6,0.6,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666667,0.5,1,0,0,0,42.9,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.8582660013753811,0.7456436728693966,2.0,24.0,0.2484076433121019,1.0,4.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-11-27,Hauts-de-France,48,2023,80.84615384615384,52.76923076923077,64.6923076923077,1.087490327946205,1.270322534628778,1.1962493785890662,0.0,0.0,0.0,0.0,73.0,26.0,0.83,40.6,6000000,19.5,0.0,0.0,11,0,1,82.0,88.0,69.0,65.0,0.0,0.0,30.0,24.0,37.0,33.0,0.0,0.0,0.61,0.52,0.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,78.0,56.125,26.666666666666668,29.25,22.375,0.6533333333333333,0.6575,0.4912499999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666666666,0.4333333333333333,1,0,0,0,45.65,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.4873735928983097,0.3117822902302936,1.0,15.0,0.2484076433121019,0.0,0.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-12-04,Hauts-de-France,49,2023,83.76923076923077,50.0,64.38461538461539,1.18983209898506,1.1138656195430272,1.181557737586452,0.0,0.0,0.0,0.0,75.0,40.0,0.71,40.6,6000000,19.5,0.0,0.0,12,1,0,73.0,82.0,88.0,69.0,0.0,0.0,26.0,30.0,24.0,37.0,0.0,0.0,0.83,0.61,0.52,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,79.5,65.5,32.0,30.0,27.375,0.7166666666666667,0.6675,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.6666666666666666,1,0,0,0,44.15,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.6485304239761872,0.9429958940011053,1.0,17.0,0.2484076433121019,3.0,14.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-12-11,Hauts-de-France,50,2023,90.0,52.84615384615385,67.84615384615384,1.4079816635678817,1.2746685600478267,1.3468386988658636,0.0,0.0,0.0,0.0,92.0,28.0,0.78,40.6,6000000,19.5,0.0,0.0,12,1,0,75.0,73.0,82.0,88.0,0.0,0.0,40.0,26.0,30.0,24.0,0.0,0.0,0.71,0.83,0.61,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.5,77.0,31.333333333333332,31.0,30.875,0.7733333333333334,0.7324999999999999,0.6775,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.4666666666666666,1,0,0,0,45.025,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.6816631662289272,0.13764943400654786,3.0,34.0,0.2484076433121019,1.0,2.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
2023-12-18,Hauts-de-France,51,2023,87.0,51.76923076923077,68.76923076923077,1.3029466880280045,1.2138242041811456,1.3909136218737077,0.0,0.0,0.0,0.0,84.0,34.0,0.8,40.6,6000000,19.5,0.0,0.0,12,1,0,92.0,75.0,73.0,82.0,72.0,0.0,28.0,40.0,26.0,30.0,29.0,0.0,0.78,0.71,0.83,0.61,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.66666666666667,81.0,78.5,34.0,32.0,31.5,0.7633333333333333,0.78,0.69,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5666666666666667,1,0,0,0,45.275,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5566459449166843,0.4151908596327591,3.0,26.0,0.2484076433121019,2.0,8.0,0.22929936305732485,-14.87989840348331,0.6978411293600785,-6.773584905660378,0.6574427148430687
